ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,LEOPOLDINA,4.596
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LIMEIRA,4.174
ago-21,ETANOL HIDRATADO,SUDESTE,ESPIRITO SANTO,LINHARES,5.157
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LINS,4.421
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,LIVRAMENTO DE NOSSA SENHORA,5.196
ago-21,ETANOL HIDRATADO,SUL,PARANA,LONDRINA,4.632
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,LORENA,4.479
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,LUZIANIA,4.528
ago-21,ETANOL HIDRATADO,NORTE,AMAPA,MACAPA,5.587
ago-21,ETANOL HIDRATADO,NORDESTE,ALAGOAS,MACEIO,5.365
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,MAFRA,5.081
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,MAGE,5.549
ago-21,ETANOL HIDRATADO,NORTE,AMAZONAS,MANAUS,4.673
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,MANHUACU,4.764
ago-21,ETANOL HIDRATADO,NORTE,PARA,MARABA,5.396
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,MARACANAU,5.369
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,MARICA,5.314
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MARILIA,4.158
ago-21,ETANOL HIDRATADO,SUL,PARANA,MARINGA,4.7
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MATAO,4.166
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MAUA,4.266
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,MINEIROS,4.819
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MIRASSOL,4.109
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOCOCA,4.313
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOGI DAS CRUZES,4.238
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOGI GUACU,4.318
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MOGI MIRIM,4.187
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,MONTE ALTO,4.288
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,MONTE CARMELO,4.679
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,MONTES CLAROS,4.369
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,MORRINHOS,4.555
ago-21,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,MOSSORO,5.437
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,MURIAE,4.791
ago-21,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,NATAL,5.563
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NILOPOLIS,5.435
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NITEROI,5.385
ago-21,ETANOL HIDRATADO,NORDESTE,SERGIPE,NOSSA SENHORA DO SOCORRO,5.296
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NOVA FRIBURGO,5.084
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,NOVA IGUACU,5.379
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,NOVO HAMBURGO,5.603
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,OLIMPIA,4.327
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,OLINDA,5.2
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,OLIVEIRA,4.612
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,OSASCO,4.216
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,OSORIO,6.199
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,OURINHOS,4.259
ago-21,ETANOL HIDRATADO,SUL,SANTA CATARINA,PALHOCA,5.102
ago-21,ETANOL HIDRATADO,NORTE,TOCANTINS,PALMAS,5.149
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,PARACATU,4.615
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PARAGUACU PAULISTA,4.209
ago-21,ETANOL HIDRATADO,NORTE,TOCANTINS,PARAISO DO TOCANTINS,5.337
ago-21,ETANOL HIDRATADO,SUL,PARANA,PARANAGUA,4.582
ago-21,ETANOL HIDRATADO,SUL,PARANA,PARANAVAI,4.559
ago-21,ETANOL HIDRATADO,NORTE,PARA,PARAUAPEBAS,5.782
ago-21,ETANOL HIDRATADO,NORDESTE,PIAUI,PARNAIBA,5.268
ago-21,ETANOL HIDRATADO,NORDESTE,RIO GRANDE DO NORTE,PARNAMIRIM,5.555
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,PASSO FUNDO,5.976
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,PASSOS,4.793
ago-21,ETANOL HIDRATADO,SUL,PARANA,PATO BRANCO,4.69
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,PATOS DE MINAS,4.757
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,PATROCINIO,4.823
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PAULINIA,4.141
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,PAULISTA,5.126
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,PELOTAS,6.143
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,PETROLINA,5.429
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,PETROPOLIS,5.59
ago-21,ETANOL HIDRATADO,NORTE,RONDONIA,PIMENTA BUENO,5.68
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PINDAMONHANGABA,4.139
ago-21,ETANOL HIDRATADO,SUL,PARANA,PINHAIS,4.529
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PIRACICABA,4.234
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PIRASSUNUNGA,4.26
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,POA,4.138
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,POCOS DE CALDAS,4.488
ago-21,ETANOL HIDRATADO,SUL,PARANA,PONTA GROSSA,4.38
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,PORTO ALEGRE,5.88
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PORTO FERREIRA,4.445
ago-21,ETANOL HIDRATADO,NORTE,RONDONIA,PORTO VELHO,5.189
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PRAIA GRANDE,4.324
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PRESIDENTE PRUDENTE,4.155
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,PRESIDENTE VENCESLAU,4.49
ago-21,ETANOL HIDRATADO,NORDESTE,CEARA,QUIXADA,5.216
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,RECIFE,5.188
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,RESENDE,5.651
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,RIBEIRAO PIRES,4.277
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,RIBEIRAO PRETO,4.163
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,RIO BONITO,5.135
ago-21,ETANOL HIDRATADO,NORTE,ACRE,RIO BRANCO,5.49
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,RIO CLARO,4.276
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,RIO DE JANEIRO,5.357
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,RIO GRANDE,6.088
ago-21,ETANOL HIDRATADO,CENTRO OESTE,GOIAS,RIO VERDE,4.502
ago-21,ETANOL HIDRATADO,CENTRO OESTE,MATO GROSSO,RONDONOPOLIS,4.414
ago-21,ETANOL HIDRATADO,SUDESTE,MINAS GERAIS,SABARA,4.643
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SALTO,4.257
ago-21,ETANOL HIDRATADO,NORDESTE,BAHIA,SALVADOR,4.958
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SANTA BARBARA D'OESTE,4.2
ago-21,ETANOL HIDRATADO,NORDESTE,PERNAMBUCO,SANTA CRUZ DO CAPIBARIBE,5.289
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SANTA CRUZ DO RIO PARDO,4.326
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,5.877
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTA MARIA,5.905
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTA ROSA,5.705
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTANA DO LIVRAMENTO,6.315
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SANTO ANDRE,4.293
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SANTO ANGELO,6.098
ago-21,ETANOL HIDRATADO,SUL,PARANA,SANTO ANTONIO DA PLATINA,4.65
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SANTOS,4.494
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SAO BERNARDO DO CAMPO,4.289
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SAO CAETANO DO SUL,4.378
ago-21,ETANOL HIDRATADO,SUDESTE,SAO PAULO,SAO CARLOS,4.423
ago-21,ETANOL HIDRATADO,SUDESTE,RIO DE JANEIRO,SAO FRANCISCO DE ITABAPOANA,5.402
ago-21,ETANOL HIDRATADO,SUL,RIO GRANDE DO SUL,SAO GABRIEL,6.182
